Date,Return,Sigma_t,Zscore,Anomaly,Direction
2025-06-05,0.06288450978387239,0.040169449442231074,1.5654809975503534,FALSE,Normal
2025-06-09,0.14865349541002892,0.03986286242359856,3.7291224556424982,TRUE,Up
2025-06-10,-0.027615167032973176,0.03955861722543636,-0.6980822124191061,FALSE,Normal
2025-06-11,0.027615167032973176,0.03925669597426418,0.7034511271931053,FALSE,Normal
2025-06-12,-0.01766483617980441,0.03895708093312624,-0.4534435269964884,FALSE,Normal
2025-06-13,0.019608471388375293,0.038659754500549356,0.5072063090337694,FALSE,Normal
2025-06-16,0.032476588677909035,0.03836469920950884,0.8465226978727253,FALSE,Normal
2025-06-17,-0.026668247082161756,0.0380718977264024,-0.7004706535463203,FALSE,Normal
2025-06-18,0.06357280401761223,0.03778133285003181,1.6826511724707114,FALSE,Normal
2025-06-19,0.09002615165771921,0.03749298751059243,2.401146391236101,FALSE,Normal
2025-06-20,0.09771547260557512,0.03720684476867034,2.626276783562563,FALSE,Normal
2025-06-23,0.014903405502574074,0.036922887814247254,0.40363596632935544,FALSE,Normal
2025-06-24,0.04058528011507789,0.03664109996571296,1.1076436065799258,FALSE,Normal
2025-06-25,-0.01430639565123748,0.0363614646688853,-0.39344937783761885,FALSE,Normal
2025-06-26,-0.09516609796559194,0.036083965496037665,-2.637351429017468,FALSE,Normal
2025-06-27,-0.035487594831314695,0.03580858614493394,-0.9910359121044309,FALSE,Normal
2025-06-30,-0.014888612493750841,0.03553531043787077,-0.4189807915082604,FALSE,Normal
2025-07-01,0.0016652793190612414,0.035264122320727134,0.047223047377034616,FALSE,Normal
2025-07-02,-0.02357011470711079,0.034995005862021276,-0.6735279542470523,FALSE,Normal
2025-07-03,0.013536585717533356,0.03472794525197471,0.3897894223028826,FALSE,Normal
2025-07-04,-0.01866042271740298,0.034462924801583465,-0.541463698302983,FALSE,Normal
2025-07-07,0.028693951706980414,0.034199928941696406,0.8390061791033978,FALSE,Normal
2025-07-08,0.011579947430959692,0.03393894222210057,0.341199420865244,FALSE,Normal
2025-07-09,-0.004946423935326294,0.033679949310613494,-0.1468655397817816,FALSE,Normal
2025-07-10,0.004946423935326294,0.03342293499218254,0.1479949004024703,FALSE,Normal
2025-07-11,-0.013245226750020933,0.033167884167991,-0.399338911186966,FALSE,Normal
2025-07-14,-0.028742468865655013,0.03291478185457109,-0.8732389293251037,FALSE,Normal
2025-07-15,-0.019048194970693544,0.03266361318292375,-0.583162519835735,FALSE,Normal
2025-07-16,-0.019418085857102696,0.03241436339764504,-0.5990580662927181,FALSE,Normal
2025-07-17,0.02464913527465562,0.032167017856059396,0.7662859947090926,FALSE,Normal
2025-07-18,-0.010489606671020724,0.03192156202735936,-0.3286056823294011,FALSE,Normal
2025-07-21,0,0.03167798149175191,0,FALSE,Normal
2025-07-22,-0.007054702979889527,0.031436261939611396,-0.2244129086798395,FALSE,Normal
2025-07-23,-0.026907452919925134,0.03119638917063882,-0.8625181835226522,FALSE,Normal
2025-07-24,-0.016498999380035073,0.030958349093027648,-0.532941835188199,FALSE,Normal
2025-07-25,0.030939683534830564,0.030722127722635918,1.0070814044573597,FALSE,Normal
2025-07-28,0.001790510773787446,0.03048771118216474,0.05872893386745581,FALSE,Normal
2025-07-29,0.0017873105740964235,0.030255085700343,0.05907471529905998,FALSE,Normal
2025-07-30,0.005342844410495928,0.03002423761111836,0.1779510434102548,FALSE,Normal
2025-07-31,0.02974847540077441,0.029795153352854393,0.99843337097389,FALSE,Normal
2025-08-01,-0.044059989794030585,0.02956781946753388,-1.4901332119674713,FALSE,Normal
2025-08-04,-0.0018034269991513696,0.029342222599968163,-0.06146184028858558,FALSE,Normal
2025-08-05,-0.012715884325302795,0.02911834949701258,-0.43669660351481776,FALSE,Normal
2025-08-06,0.037672616299170514,0.028896187006787855,1.303722746891174,FALSE,Normal
2025-08-07,0.11307714461897156,0.02867572207790747,3.9433059196123668,TRUE,Up
2025-08-08,0.0031397200046665574,0.028456941758710913,0.11033230595502984,FALSE,Normal
2025-08-11,0.006250020345172302,0.028239833196502792,0.22131930814472028,FALSE,Normal
2025-08-12,-0.007818648117797977,0.028024383636797778,-0.27899447206865957,FALSE,Normal
2025-08-13,-0.0031446566794723907,0.027810580422571306,-0.11307411178373539,FALSE,Normal
2025-08-14,0.014073727211663112,0.027598410993515992,0.5099470116221406,FALSE,Normal
2025-08-18,0.009273636785328776,0.027387862885303742,0.3386038853840248,FALSE,Normal
2025-08-19,0.0030721990369695362,0.027178923728853503,0.11303608147323543,FALSE,Normal
2025-08-20,0.0015325673497788017,0.0269715812496046,0.056821561019944615,FALSE,Normal
2025-08-21,-0.02010895292271364,0.026765823266795632,-0.7512921505261458,FALSE,Normal
